sub_location,bed_rooms,bath_rooms,house_size,land_size,price,garden,commercial_area,luxury_level
Wattala ,3,3,1400.0 sqft,15.0 perches,"Rs 35,500,000.00",False,True,luxury
Kandana ,4,3,4000.0 sqft,15.0 perches,"Rs 65,000,000.00",False,True,luxury
Kadawatha ,3,2,2800.0 sqft,15.0 perches,"Rs 13,500,000.00",False,False,basic
Ja-Ela ,6,4,2540.0 sqft,20.0 perches,"Rs 75,000,000.00",False,True,luxury
Negombo ,3,2,1685.0 sqft,12.5 perches,"Rs 26,000,000.00",True,True,semi luxury
Negombo ,3,2,1591.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Negombo ,4,3,2439.0 sqft,11.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Wattala ,3,2,2000.0 sqft,6.03 perches,"Rs 25,000,000.00",False,True,semi luxury
Kiribathgoda ,3,3,1400.0 sqft,14.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Ja-Ela ,3,2,950.0 sqft,8.0 perches,"Rs 17,800,000.00",False,True,semi luxury
Ja-Ela ,4,2,2400.0 sqft,10.0 perches,"Rs 36,500,000.00",False,True,luxury
Negombo ,3,2,1550.0 sqft,11.75 perches,"Rs 23,500,000.00",False,True,semi luxury
Minuwangoda ,4,1,1030.0 sqft,13.5 perches,"Rs 6,500,000.00",True,False,basic
Ja-Ela ,1,1,1200.0 sqft,8.0 perches,"Rs 9,800,000.00",False,False,basic
Kadawatha ,4,2,2000.0 sqft,10.0 perches,"Rs 21,000,000.00",False,True,semi luxury
Kadawatha ,3,2,700.0 sqft,6.0 perches,"Rs 7,000,000.00",False,False,basic
Ja-Ela ,4,3,3000.0 sqft,12.5 perches,"Rs 29,000,000.00",False,True,semi luxury
Gampaha City ,3,1,1500.0 sqft,16.0 perches,"Rs 20,000,000.00",False,True,semi luxury
Ragama ,3,2,1000.0 sqft,12.0 perches,"Rs 7,800,000.00",False,False,basic
Nittambuwa ,3,1,1500.0 sqft,44.0 perches,"Rs 2,800,000.00",False,False,basic
Gampaha City ,2,1,1500.0 sqft,9.0 perches,"Rs 10,000,000.00",False,False,basic
Ragama ,4,2,2500.0 sqft,7.5 perches,"Rs 18,000,000.00",False,True,semi luxury
Nittambuwa ,4,2,1500.0 sqft,10.0 perches,"Rs 6,300,000.00",False,False,basic
Ragama ,3,1,1250.0 sqft,12.4 perches,"Rs 16,500,000.00",False,True,semi luxury
Gampaha City ,5,3,2460.0 sqft,11.0 perches,"Rs 19,000,000.00",False,False,semi luxury
Negombo ,4,3,2867.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Kelaniya ,4,2,2500.0 sqft,13.4 perches,"Rs 16,000,000.00",False,False,semi luxury
Negombo ,3,2,1140.0 sqft,10.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Gampaha City ,3,1,1500.0 sqft,19.5 perches,"Rs 4,600,000.00",False,False,basic
Wattala ,3,2,1500.0 sqft,6.25 perches,"Rs 24,000,000.00",True,False,semi luxury
Kadawatha ,2,1,1500.0 sqft,12.0 perches,"Rs 8,300,000.00",False,False,basic
Ja-Ela ,3,1,2000.0 sqft,13.5 perches,"Rs 22,000,000.00",True,True,semi luxury
Gampaha City ,4,4,3200.0 sqft,15.0 perches,"Rs 58,500,000.00",False,True,luxury
Ja-Ela ,3,2,1650.0 sqft,16.25 perches,"Rs 11,000,000.00",True,True,basic
Gampaha City ,3,3,2200.0 sqft,10.2 perches,"Rs 10,500,000.00",False,True,basic
Kandana ,4,4,4500.0 sqft,8.0 perches,"Rs 45,000,000.00",True,True,luxury
Ja-Ela ,5,4,3776.0 sqft,20.0 perches,"Rs 60,000,000.00",True,True,luxury
Ja-Ela ,4,4,2600.0 sqft,21.0 perches,"Rs 74,700,000.00",False,True,luxury
Ja-Ela ,3,3,3000.0 sqft,23.0 perches,"Rs 32,500,000.00",True,True,luxury
Kandana ,4,3,2000.0 sqft,10.1 perches,"Rs 38,000,000.00",False,False,luxury
Wattala ,4,3,2400.0 sqft,7.05 perches,"Rs 42,500,000.00",True,True,luxury
Negombo ,4,3,4000.0 sqft,15.0 perches,"Rs 47,000,000.00",True,True,luxury
Negombo ,3,2,1450.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Ja-Ela ,3,2,1510.0 sqft,13.25 perches,"Rs 22,000,000.00",False,True,semi luxury
Negombo ,3,2,1600.0 sqft,10.0 perches,"Rs 24,000,000.00",True,True,semi luxury
Negombo ,3,2,1700.0 sqft,12.0 perches,"Rs 31,000,000.00",True,True,luxury
Ragama ,4,2,2600.0 sqft,18.5 perches,"Rs 35,000,000.00",False,True,luxury
Kiribathgoda ,5,3,4000.0 sqft,20.0 perches,"Rs 85,000,000.00",False,True,luxury
Negombo ,3,2,1700.0 sqft,11.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Kiribathgoda ,5,4,4350.0 sqft,17.0 perches,"Rs 95,000,000.00",False,True,luxury
Gampaha City ,5,2,3900.0 sqft,30.0 perches,"Rs 57,500,000.00",False,True,luxury
Negombo ,3,2,1625.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Negombo ,4,3,3500.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Negombo ,4,3,3000.0 sqft,12.5 perches,"Rs 39,500,000.00",True,True,luxury
Kadawatha ,5,3,2767.0 sqft,10.0 perches,"Rs 17,500,000.00",True,True,semi luxury
Gampaha City ,2,1,1200.0 sqft,6.8 perches,"Rs 16,500,000.00",False,True,semi luxury
Katunayake ,4,3,2400.0 sqft,14.0 perches,"Rs 39,500,000.00",True,True,luxury
Kadawatha ,3,2,1500.0 sqft,7.2 perches,"Rs 13,800,000.00",False,False,basic
Kiribathgoda ,4,2,1625.0 sqft,10.0 perches,"Rs 13,800,000.00",False,False,basic
Kiribathgoda ,2,1,2180.0 sqft,10.5 perches,"Rs 7,700,000.00",True,False,basic
Gampaha City ,3,2,1500.0 sqft,15.0 perches,"Rs 21,000,000.00",False,True,semi luxury
Gampaha City ,5,2,2000.0 sqft,20.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Ganemulla ,4,2,2380.0 sqft,41.0 perches,"Rs 24,500,000.00",True,True,semi luxury
Kadawatha ,3,2,2200.0 sqft,15.0 perches,"Rs 22,500,000.00",False,True,semi luxury
Wattala ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Kelaniya ,5,4,5000.0 sqft,16.0 perches,"Rs 85,000,000.00",True,True,luxury
Kadawatha ,3,2,1500.0 sqft,10.0 perches,"Rs 15,500,000.00",False,True,semi luxury
Ragama ,3,2,2000.0 sqft,7.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Kelaniya ,5,2,2000.0 sqft,7.78 perches,"Rs 17,000,000.00",False,True,semi luxury
Kadawatha ,2,1,600.0 sqft,4.38 perches,"Rs 4,500,000.00",False,False,basic
Kadawatha ,4,2,3000.0 sqft,15.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Kadawatha ,5,2,2500.0 sqft,17.5 perches,"Rs 25,000,000.00",False,False,semi luxury
Negombo ,3,2,1643.0 sqft,14.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Negombo ,3,2,1612.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Kandana ,3,2,1200.0 sqft,6.0 perches,"Rs 18,500,000.00",True,False,semi luxury
Kadawatha ,2,1,750.0 sqft,6.5 perches,"Rs 15,200,000.00",False,True,semi luxury
Gampaha City ,3,1,1500.0 sqft,15.0 perches,"Rs 5,600,000.00",False,False,basic
Ja-Ela ,4,2,1700.0 sqft,9.25 perches,"Rs 19,500,000.00",False,True,semi luxury
Ja-Ela ,3,2,1500.0 sqft,7.2 perches,"Rs 30,000,000.00",True,True,semi luxury
Minuwangoda ,3,2,4000.0 sqft,30.0 perches,"Rs 75,000,000.00",False,False,luxury
Negombo ,7,7,5000.0 sqft,25.0 perches,"Rs 85,000,000.00",True,False,luxury
Kandana ,5,3,2990.0 sqft,10.2 perches,"Rs 26,500,000.00",False,True,semi luxury
Veyangoda ,4,2,2400.0 sqft,14.8 perches,"Rs 15,000,000.00",True,True,semi luxury
Ja-Ela ,3,3,2500.0 sqft,8.0 perches,"Rs 32,500,000.00",False,True,luxury
Ja-Ela ,2,1,1100.0 sqft,6.2 perches,"Rs 17,000,000.00",False,True,semi luxury
Ja-Ela ,4,2,1400.0 sqft,7.8 perches,"Rs 27,500,000.00",False,False,semi luxury
Kandana ,6,2,3200.0 sqft,7.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Wattala ,4,2,2000.0 sqft,6.9 perches,"Rs 22,500,000.00",False,True,semi luxury
Ja-Ela ,3,3,2000.0 sqft,10.0 perches,"Rs 7,800,000.00",False,False,basic
Negombo ,3,2,1500.0 sqft,10.5 perches,"Rs 24,000,000.00",False,True,semi luxury
Negombo ,4,3,3250.0 sqft,11.0 perches,"Rs 27,500,000.00",True,True,semi luxury
Kandana ,4,4,4500.0 sqft,8.0 perches,"Rs 49,500,000.00",False,True,luxury
Ja-Ela ,4,3,2500.0 sqft,8.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Seeduwa ,3,1,1500.0 sqft,4.25 perches,"Rs 7,000,000.00",False,False,basic
Negombo ,2,1,1300.0 sqft,8.5 perches,"Rs 11,000,000.00",True,True,basic
Nittambuwa ,4,2,1100.0 sqft,21.0 perches,"Rs 23,000,000.00",False,True,semi luxury
Wattala ,3,2,2000.0 sqft,15.5 perches,"Rs 45,000,000.00",False,True,luxury
Kandana ,4,6,3500.0 sqft,12.1 perches,"Rs 54,900,000.00",True,True,luxury
Ja-Ela ,2,1,1500.0 sqft,6.0 perches,"Rs 11,700,000.00",True,True,basic
Ja-Ela ,5,5,4200.0 sqft,16.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Gampaha City ,2,1,1500.0 sqft,10.5 perches,"Rs 2,100,000.00",False,False,basic
Gampaha City ,2,1,1000.0 sqft,8.6 perches,"Rs 5,800,000.00",False,False,basic
Gampaha City ,3,1,1500.0 sqft,15.0 perches,"Rs 6,500,000.00",False,False,basic
Gampaha City ,3,1,1500.0 sqft,12.6 perches,"Rs 8,500,000.00",False,False,basic
Gampaha City ,3,1,1500.0 sqft,10.0 perches,"Rs 12,800,000.00",False,False,basic
Gampaha City ,3,1,1500.0 sqft,20.0 perches,"Rs 11,000,000.00",False,False,basic
Wattala ,2,1,2800.0 sqft,31.4 perches,"Rs 30,000,000.00",True,False,semi luxury
Gampaha City ,3,1,1500.0 sqft,15.0 perches,"Rs 13,000,000.00",False,False,basic
Negombo ,4,1,1200.0 sqft,39.0 perches,"Rs 25,000,000.00",False,False,semi luxury
Kiribathgoda ,3,1,1200.0 sqft,15.6 perches,"Rs 12,000,000.00",False,False,basic
Gampaha City ,6,2,2400.0 sqft,13.5 perches,"Rs 31,000,000.00",False,True,luxury
Ja-Ela ,4,3,2600.0 sqft,21.0 perches,"Rs 74,700,000.00",False,False,luxury
Kadawatha ,4,2,3450.0 sqft,10.5 perches,"Rs 23,500,000.00",False,True,semi luxury
Negombo ,4,3,1750.0 sqft,12.7 perches,"Rs 32,500,000.00",True,True,luxury
Gampaha City ,1,1,1400.0 sqft,15.0 perches,"Rs 8,000,000.00",False,False,basic
Ja-Ela ,3,2,2000.0 sqft,10.0 perches,"Rs 48,000,000.00",False,True,luxury
Kandana ,4,3,5000.0 sqft,10.0 perches,"Rs 62,500,000.00",False,True,luxury
Negombo ,4,2,2800.0 sqft,12.5 perches,"Rs 24,000,000.00",True,True,semi luxury
Kandana ,3,2,1500.0 sqft,5.0 perches,"Rs 15,000,000.00",False,True,semi luxury
Negombo ,3,2,2200.0 sqft,10.0 perches,"Rs 42,000,000.00",True,True,luxury
Kadawatha ,5,5,3600.0 sqft,38.0 perches,"Rs 69,000,000.00",True,True,luxury
Kelaniya ,5,4,4000.0 sqft,76.0 perches,"Rs 170,000,000.00",True,True,luxury
Ragama ,3,2,1500.0 sqft,32.0 perches,"Rs 21,000,000.00",True,False,semi luxury
Kandana ,6,5,5000.0 sqft,18.0 perches,"Rs 65,000,000.00",True,True,luxury
Ja-Ela ,4,2,2500.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Kandana ,4,3,4100.0 sqft,9.0 perches,"Rs 54,000,000.00",True,True,luxury
Ja-Ela ,5,6,3500.0 sqft,12.0 perches,"Rs 55,000,000.00",True,True,luxury
Ganemulla ,5,3,2000.0 sqft,40.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Kadawatha ,5,2,2500.0 sqft,14.0 perches,"Rs 22,500,000.00",False,True,semi luxury
Kadawatha ,3,1,2000.0 sqft,12.5 perches,"Rs 17,500,000.00",False,True,semi luxury
Ragama ,3,1,1500.0 sqft,9.3 perches,"Rs 17,500,000.00",False,True,semi luxury
Katunayake ,4,3,3890.0 sqft,13.3 perches,"Rs 38,500,000.00",False,True,luxury
Kandana ,5,3,2200.0 sqft,10.0 perches,"Rs 24,000,000.00",False,True,semi luxury
Gampaha City ,6,2,2500.0 sqft,15.0 perches,"Rs 23,500,000.00",False,True,semi luxury
Ja-Ela ,4,2,3000.0 sqft,8.0 perches,"Rs 55,000,000.00",False,True,luxury
Ja-Ela ,3,2,1410.0 sqft,10.0 perches,"Rs 19,500,000.00",False,True,semi luxury
Wattala ,4,2,1500.0 sqft,10.0 perches,"Rs 47,000,000.00",False,True,luxury
Kandana ,5,4,3300.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Ja-Ela ,4,3,2200.0 sqft,12.1 perches,"Rs 34,000,000.00",False,True,luxury
Kandana ,6,4,3800.0 sqft,20.0 perches,"Rs 25,000,000.00",True,True,semi luxury
Negombo ,3,2,2500.0 sqft,53.0 perches,"Rs 2,200,000.00",False,False,basic
Kandana ,4,4,3500.0 sqft,12.0 perches,"Rs 55,000,000.00",False,True,luxury
Negombo ,4,3,3577.0 sqft,12.5 perches,"Rs 39,500,000.00",True,True,luxury
Negombo ,3,2,1593.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Ragama ,3,1,1250.0 sqft,8.0 perches,"Rs 15,500,000.00",False,True,semi luxury
Kadawatha ,2,1,1500.0 sqft,7.0 perches,"Rs 17,500,000.00",False,False,semi luxury
Negombo ,3,1,1463.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,3,2,1550.0 sqft,10.0 perches,"Rs 24,000,000.00",False,True,semi luxury
Negombo ,5,3,4200.0 sqft,18.0 perches,"Rs 79,500,000.00",True,True,luxury
Negombo ,4,3,2863.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Negombo ,3,2,1619.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Kiribathgoda ,4,2,2000.0 sqft,7.0 perches,"Rs 40,000,000.00",False,True,luxury
Ja-Ela ,3,2,1320.0 sqft,10.0 perches,"Rs 9,800,000.00",False,False,basic
Delgoda ,2,1,1300.0 sqft,9.86 perches,"Rs 6,500,000.00",False,False,basic
Gampaha City ,2,1,4035.0 sqft,15.0 perches,"Rs 4,500,000.00",False,False,basic
Negombo ,4,3,3571.0 sqft,12.5 perches,"Rs 39,500,000.00",True,True,luxury
Negombo ,3,2,1495.0 sqft,13.5 perches,"Rs 19,500,000.00",False,True,semi luxury
Seeduwa ,2,1,1500.0 sqft,10.0 perches,"Rs 13,000,000.00",True,True,basic
Negombo ,2,1,940.0 sqft,10.0 perches,"Rs 3,500,000.00",False,False,basic
Ja-Ela ,3,2,1500.0 sqft,13.65 perches,"Rs 11,000,000.00",False,True,basic
Ganemulla ,3,1,1200.0 sqft,15.0 perches,"Rs 12,000,000.00",False,False,basic
Negombo ,4,4,4000.0 sqft,28.0 perches,"Rs 33,000,000.00",False,True,luxury
Ja-Ela ,3,3,1900.0 sqft,10.0 perches,"Rs 37,000,000.00",False,True,luxury
Kadawatha ,5,1,3000.0 sqft,20.0 perches,"Rs 21,000,000.00",False,True,semi luxury
Ja-Ela ,1,2,5000.0 sqft,15.0 perches,"Rs 37,000,000.00",False,True,luxury
Kiribathgoda ,5,3,2000.0 sqft,10.0 perches,"Rs 19,000,000.00",False,True,semi luxury
Wattala ,7,6,5500.0 sqft,20.0 perches,"Rs 138,000,000.00",False,True,luxury
Kandana ,4,3,3000.0 sqft,21.0 perches,"Rs 43,000,000.00",False,True,luxury
Negombo ,3,2,1103.0 sqft,10.0 perches,"Rs 8,800,000.00",True,False,basic
Kandana ,4,3,3300.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Gampaha City ,5,2,4000.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Ganemulla ,3,1,1100.0 sqft,8.0 perches,"Rs 14,900,000.00",False,True,basic
Gampaha City ,6,3,3800.0 sqft,28.5 perches,"Rs 68,000,000.00",True,False,luxury
Ragama ,5,2,2400.0 sqft,13.8 perches,"Rs 22,500,000.00",False,True,semi luxury
Negombo ,2,2,1275.0 sqft,20.5 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,3,2,1641.0 sqft,14.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Kadawatha ,3,1,1500.0 sqft,22.3 perches,"Rs 23,000,000.00",False,True,semi luxury
Mirigama ,3,1,1200.0 sqft,10.0 perches,"Rs 4,700,000.00",False,False,basic
Gampaha City ,4,1,2800.0 sqft,53.6 perches,"Rs 37,500,000.00",True,True,luxury
Kandana ,3,1,1500.0 sqft,10.8 perches,"Rs 4,500,000.00",False,False,basic
Kadawatha ,3,1,2500.0 sqft,18.0 perches,"Rs 13,500,000.00",False,False,basic
Negombo ,4,3,2850.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Kelaniya ,3,4,2199.0 sqft,6.5 perches,"Rs 63,000,000.00",False,False,luxury
Negombo ,3,2,1105.0 sqft,10.0 perches,"Rs 8,800,000.00",True,False,basic
Gampaha City ,3,2,3000.0 sqft,25.0 perches,"Rs 50,000,000.00",False,False,luxury
Negombo ,3,2,1550.0 sqft,10.5 perches,"Rs 24,000,000.00",False,True,semi luxury
Nittambuwa ,4,1,1500.0 sqft,15.0 perches,"Rs 12,000,000.00",False,False,basic
Kadawatha ,4,2,2773.0 sqft,9.0 perches,"Rs 46,500,000.00",False,True,luxury
Ja-Ela ,7,7,7000.0 sqft,16.6 perches,"Rs 150,000,000.00",True,True,luxury
Gampaha City ,2,1,1100.0 sqft,9.5 perches,"Rs 9,800,000.00",False,False,basic
Gampaha City ,3,1,1500.0 sqft,11.5 perches,"Rs 6,500,000.00",False,False,basic
Kiribathgoda ,6,3,4600.0 sqft,23.5 perches,"Rs 67,000,000.00",False,True,luxury
Negombo ,4,2,2522.0 sqft,12.9 perches,"Rs 24,000,000.00",False,True,semi luxury
Wattala ,5,4,2550.0 sqft,8.5 perches,"Rs 35,000,000.00",False,True,luxury
Nittambuwa ,2,1,1500.0 sqft,31.0 perches,"Rs 4,500,000.00",False,False,basic
Negombo ,3,2,1624.0 sqft,10.0 perches,"Rs 27,000,000.00",False,True,semi luxury
Veyangoda ,3,1,1500.0 sqft,104.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Negombo ,3,3,1650.0 sqft,14.5 perches,"Rs 27,500,000.00",True,True,semi luxury
Kandana ,5,2,2722.5 sqft,10.0 perches,"Rs 40,000,000.00",False,False,luxury
Wattala ,4,3,767.0 sqft,2.8 perches,"Rs 15,000,000.00",False,True,semi luxury
Negombo ,4,3,1650.0 sqft,12.5 perches,"Rs 31,000,000.00",False,True,luxury
Kelaniya ,6,3,3600.0 sqft,77.0 perches,"Rs 170,000,000.00",True,True,luxury
Wattala ,4,3,3700.0 sqft,15.0 perches,"Rs 85,000,000.00",False,True,luxury
Negombo ,4,3,3500.0 sqft,13.5 perches,"Rs 44,500,000.00",True,True,luxury
Gampaha City ,4,2,2700.0 sqft,80.0 perches,"Rs 14,000,000.00",False,False,basic
Negombo ,3,1,1465.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,4,2,3318.0 sqft,13.5 perches,"Rs 44,500,000.00",True,True,luxury
Negombo ,4,3,3500.0 sqft,10.0 perches,"Rs 49,500,000.00",False,True,luxury
Negombo ,3,2,1596.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Negombo ,3,2,1564.0 sqft,10.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Wattala ,5,3,4745.0 sqft,20.0 perches,"Rs 120,000,000.00",True,False,luxury
Kadawatha ,3,1,900.0 sqft,12.0 perches,"Rs 12,400,000.00",False,True,basic
Ragama ,2,2,900.0 sqft,7.0 perches,"Rs 12,000,000.00",False,True,basic
Kadawatha ,2,1,1500.0 sqft,10.0 perches,"Rs 12,000,000.00",False,True,basic
Ragama ,6,2,2500.0 sqft,13.0 perches,"Rs 20,000,000.00",False,True,semi luxury
Ja-Ela ,2,1,850.0 sqft,6.0 perches,"Rs 11,500,000.00",False,False,basic
Mirigama ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Nittambuwa ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Negombo ,5,4,7913.0 sqft,30.0 perches,"Rs 250,000,000.00",True,True,luxury
Ja-Ela ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Minuwangoda ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Gampaha City ,6,2,2000.0 sqft,14.6 perches,"Rs 35,000,000.00",True,True,luxury
Ja-Ela ,3,2,1500.0 sqft,11.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Kiribathgoda ,4,2,2000.0 sqft,10.0 perches,"Rs 27,500,000.00",False,False,semi luxury
Kadawatha ,4,2,2700.0 sqft,9.0 perches,"Rs 46,000,000.00",False,True,luxury
Ja-Ela ,3,2,1300.0 sqft,8.1 perches,"Rs 18,500,000.00",False,True,semi luxury
Kandana ,3,2,1500.0 sqft,15.0 perches,"Rs 28,000,000.00",False,True,semi luxury
Ragama ,4,3,1250.0 sqft,13.4 perches,"Rs 39,500,000.00",False,True,luxury
Kandana ,3,1,2000.0 sqft,60.0 perches,"Rs 42,000,000.00",False,True,luxury
Gampaha City ,2,1,800.0 sqft,8.0 perches,"Rs 6,000,000.00",False,False,basic
Kadawatha ,3,2,2000.0 sqft,11.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Kelaniya ,3,3,1876.0 sqft,6.5 perches,"Rs 67,000,000.00",False,False,luxury
Gampaha City ,3,2,1500.0 sqft,10.0 perches,"Rs 28,000,000.00",False,False,semi luxury
Kiribathgoda ,2,2,1850.0 sqft,5.0 perches,"Rs 13,500,000.00",False,False,basic
Kandana ,3,2,1500.0 sqft,4.65 perches,"Rs 15,500,000.00",False,True,semi luxury
Kandana ,2,1,1000.0 sqft,10.0 perches,"Rs 9,000,000.00",False,False,basic
Ragama ,3,2,1300.0 sqft,8.0 perches,"Rs 18,000,000.00",False,True,semi luxury
Wattala ,4,3,2400.0 sqft,7.5 perches,"Rs 42,500,000.00",True,True,luxury
Kadawatha ,2,1,1200.0 sqft,10.0 perches,"Rs 5,500,000.00",False,False,basic
Kadawatha ,3,2,2800.0 sqft,11.5 perches,"Rs 9,850,000.00",False,False,basic
Negombo ,3,1,1468.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,5,2,2853.0 sqft,25.2 perches,"Rs 65,000,000.00",True,True,luxury
Negombo ,3,2,1143.0 sqft,7.5 perches,"Rs 21,000,000.00",False,True,semi luxury
Kiribathgoda ,4,3,2700.0 sqft,9.0 perches,"Rs 42,000,000.00",False,False,luxury
Nittambuwa ,4,2,2400.0 sqft,17.22 perches,"Rs 32,500,000.00",False,True,luxury
Kadawatha ,5,2,3000.0 sqft,15.5 perches,"Rs 28,500,000.00",True,True,semi luxury
Katunayake ,4,2,12000.0 sqft,40.0 perches,"Rs 48,000,000.00",False,False,luxury
Wattala ,4,3,2500.0 sqft,9.0 perches,"Rs 58,500,000.00",False,True,luxury
Veyangoda ,5,3,3600.0 sqft,30.0 perches,"Rs 50,000,000.00",False,False,luxury
Negombo ,3,2,1547.0 sqft,11.75 perches,"Rs 23,500,000.00",False,True,semi luxury
Negombo ,5,5,2715.0 sqft,15.0 perches,"Rs 46,000,000.00",False,True,luxury
Gampaha City ,4,2,3680.0 sqft,20.0 perches,"Rs 20,000,000.00",False,False,semi luxury
Gampaha City ,4,3,4100.0 sqft,9.0 perches,"Rs 54,000,000.00",True,True,luxury
Kiribathgoda ,4,1,1500.0 sqft,8.27 perches,"Rs 7,000,000.00",False,False,basic
Ja-Ela ,4,2,3500.0 sqft,27.0 perches,"Rs 64,500,000.00",False,True,luxury
Gampaha City ,3,2,2500.0 sqft,11.0 perches,"Rs 12,500,000.00",False,True,basic
Kadawatha ,6,3,2244.0 sqft,8.8 perches,"Rs 20,000,000.00",False,True,semi luxury
Kadawatha ,3,2,1600.0 sqft,15.5 perches,"Rs 13,000,000.00",False,True,basic
Veyangoda ,5,2,2500.0 sqft,15.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Kandana ,4,3,2400.0 sqft,10.5 perches,"Rs 35,000,000.00",True,True,luxury
Kadawatha ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,False,semi luxury
Kadawatha ,3,1,1120.0 sqft,6.5 perches,"Rs 14,000,000.00",False,True,basic
Kandana ,4,3,2500.0 sqft,9.0 perches,"Rs 31,000,000.00",False,True,luxury
Ja-Ela ,5,2,2800.0 sqft,22.0 perches,"Rs 38,000,000.00",False,True,luxury
Negombo ,2,1,2300.0 sqft,13.0 perches,"Rs 16,500,000.00",False,True,semi luxury
Ja-Ela ,4,2,2700.0 sqft,12.5 perches,"Rs 19,000,000.00",False,False,semi luxury
Veyangoda ,5,2,2500.0 sqft,9.0 perches,"Rs 8,850,000.00",False,False,basic
Negombo ,3,2,1595.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Gampaha City ,3,3,2100.0 sqft,19.5 perches,"Rs 18,500,000.00",True,False,semi luxury
Kadawatha ,4,2,2600.0 sqft,10.0 perches,"Rs 32,000,000.00",False,True,luxury
Kadawatha ,5,3,3500.0 sqft,18.5 perches,"Rs 60,000,000.00",False,True,luxury
Kandana ,5,2,3000.0 sqft,12.51 perches,"Rs 34,000,000.00",False,True,luxury
Kandana ,5,3,3500.0 sqft,7.1 perches,"Rs 41,000,000.00",False,True,luxury
Kadawatha ,4,2,2500.0 sqft,6.0 perches,"Rs 23,000,000.00",False,True,semi luxury
Ja-Ela ,4,2,4500.0 sqft,24.75 perches,"Rs 50,000,000.00",False,True,luxury
Ja-Ela ,5,4,3500.0 sqft,7.0 perches,"Rs 65,000,000.00",False,True,luxury
Kandana ,5,3,2500.0 sqft,7.0 perches,"Rs 36,800,000.00",False,True,luxury
Kandana ,4,3,2200.0 sqft,9.0 perches,"Rs 29,600,000.00",False,True,semi luxury
Kandana ,5,3,2300.0 sqft,13.2 perches,"Rs 28,500,000.00",True,True,semi luxury
Kandana ,3,3,1600.0 sqft,15.8 perches,"Rs 26,500,000.00",True,True,semi luxury
Kadawatha ,5,3,3500.0 sqft,7.1 perches,"Rs 41,000,000.00",False,True,luxury
Gampaha City ,5,3,3500.0 sqft,7.1 perches,"Rs 41,000,000.00",False,True,luxury
Negombo ,3,2,1615.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Negombo ,3,2,1600.0 sqft,10.8 perches,"Rs 28,000,000.00",False,True,semi luxury
Negombo ,3,2,1500.0 sqft,11.0 perches,"Rs 29,500,000.00",False,True,semi luxury
